"","x"
"3283","Metriopelia ceciliae"
"3284","Metallura aeneocauda"
"3285","Metallura baroni"
"3286","Metallura eupogon"
"3287","Metallura iracunda"
"3288","Metallura odomae"
"3289","Metriopelia melanoptera"
"3290","Metallura tyrianthina"
"3291","Metallura williami"
"3292","Metopidius indicus"
"3293","Micrastur mintoni"
"3294","Micrastur mirandollei"
"3295","Metriopelia morenoi"
"3296","Micrastur buckleyi"
"3297","Micrastur gilvicollis"
"3298","Micrastur ruficollis"
"3299","Micrastur semitorquatus"
"3300","Mitu salvini"
"3301","Microcarbo africanus"
"3302","Micropsitta meeki"
"3303","Micropternus brachyurus"
"3304","Veles binotatus"
"3305","Micropygia schomburgkii"
"3306","Microstilbon burmeisteri"
"3307","Milvago chimachima"
"3308","Mitu tomentosum"
"3309","Momotus coeruliceps"
"3310","Momotus lessonii"
"3311","Momotus mexicanus"
"3312","Momotus momota"
"3313","Momotus subrufescens"
"3314","Monasa atra"
"3315","Phaethornis augusti"
"3316","Monasa flavirostris"
"3317","Monasa morphoeus"
"3318","Monasa nigrifrons"
"3319","Monias benschi"
"3320","Morococcyx erythropygus"
"3321","Morus serrator"
"3322","Morphnarchus princeps"
"3323","Mulleripicus fuliginosus"
"3324","Morphnus guianensis"
"3325","Morus capensis"
"3326","Mulleripicus funebris"
"3327","Mulleripicus pulverulentus"
"3328","Mundia elpenor"
"3329","Musophaga rossae"
"3330","Musophaga violacea"
"3331","Neomorphus pucheranii"
"3332","Neomorphus radiolosus"
"3333","Phalacrocorax capensis"
"3334","Phalacrocorax capillatus"
"3335","Mycteria americana"
"3336","Mycteria cinerea"
"3337","Mycteria ibis"
"3338","Mycteria leucocephala"
"3339","Myrtis fanny"
"3340","Nannococcyx psix"
"3341","Neophema chrysogaster"
"3342","Phalacrocorax fuscicollis"
"3343","Nannopsittaca panychlora"
"3344","Neafrapus boehmi"
"3345","Neafrapus cassini"
"3346","Necropsittacus rodricanus"
"3347","Neomorphus rufipennis"
"3348","Nesoenas cicur"
"3349","Neophema elegans"
"3350","Neophema petrophila"
"3351","Neophema pulchella"
"3352","Neophema splendida"
"3353","Neopsephotus bourkii"
"3354","Nesoenas mayeri"
"3355","Neopsittacus musschenbroekii"
"3356","Nesoenas picturatus"
"3357","Neopsittacus pullicauda"
"3358","Neotis denhami"
"3359","Nesoenas rodericanus"
"3360","Nesofregetta fuliginosa"
"3361","Neotis heuglinii"
"3362","Neotis ludwigii"
"3363","Neotis nuba"
"3364","Nesasio solomonensis"
"3365","Nesoctites micromegas"
"3366","Nettapus coromandelianus"
"3367","Nettapus pulchellus"
"3368","Netta erythrophthalma"
"3369","Nestor notabilis"
"3370","Nestor productus"
"3371","Nettapus auritus"
"3372","Ninox burhani"
"3373","Ninox granti"
"3374","Ninox hantu"
"3375","Ninox jacquinoti"
"3376","Ninox japonica"
"3377","Ninox leucopsis"
"3378","Ninox malaitae"
"3379","Ninox meeki"
"3380","Ninox philippensis"
"3381","Ninox punctulata"
"3382","Ninox randi"
"3383","Ninox reyi"
"3384","Polytmus milleri"
"3385","Ninox rudolfi"
"3386","Ninox scutulata"
"3387","Ninox spilocephala"
"3388","Nothocrax urumutum"
"3389","Polytmus theresiae"
"3390","Ninox spilonotus"
"3391","Ninox variegata"
"3392","Nisaetus alboniger"
"3393","Porphyrio albus"
"3394","Porphyrio alleni"
"3395","Nisaetus bartelsi"
"3396","Nisaetus floris"
"3397","Nisaetus lanceolatus"
"3398","Nisaetus nanus"
"3399","Nisaetus philippensis"
"3400","Nisaetus pinskeri"
"3401","Nonnula amaurocephala"
"3402","Nonnula rubecula"
"3403","Nonnula ruficapilla"
"3404","Systellura roraimae"
"3405","Nothoprocta pentlandii"
"3406","Nothocercus julius"
"3407","Nothocercus nigrocapillus"
"3408","Nothoprocta cinerascens"
"3409","Numenius americanus"
"3410","Taccocua leschenaultii"
"3411","Nothoprocta curvirostris"
"3412","Nothoprocta ornata"
"3413","Numenius minutus"
"3414","Nothoprocta taczanowskii"
"3415","Nothura boraquira"
"3416","Nothura darwinii"
"3417","Numenius arquata"
"3418","Numenius borealis"
"3419","Numenius phaeopus"
"3420","Numenius tahitiensis"
"3421","Nyctanassa carcinocatactes"
"3422","Nyctibius aethereus"
"3423","Nyctibius grandis"
"3424","Nyctibius jamaicensis"
"3425","Nyctibius leucopterus"
"3426","Nyctibius maculosus"
"3427","Nycticorax caledonicus"
"3428","Nycticorax duboisi"
"3429","Nycticorax mauritianus"
"3430","Nyctipolus hirundinaceus"
"3431","Nyctipolus nigrescens"
"3432","Nyctiprogne leucopyga"
"3433","Nyctiprogne vielliardi"
"3434","Nyctyornis amictus"
"3435","Nyctyornis athertoni"
"3436","Ocyceros griseus"
"3437","Nystactes tamatia"
"3438","Nystalus chacuru"
"3439","Nystalus maculatus"
"3440","Nystalus radiatus"
"3441","Ocyphaps lophotes"
"3442","Cyanolyca armillata"
"3443","Oceanites gracilis"
"3444","Cyanolyca quindiuna"
"3445","Odontophorus atrifrons"
"3446","Cyanoptila cumatilis"
"3447","Odontophorus balliviani"
"3448","Odontophorus capueira"
"3449","Odontophorus columbianus"
"3450","Odontophorus guttatus"
"3451","Odontophorus hyperythrus"
"3452","Cymbirhynchus affinis"
"3453","Cymbirhynchus macrorhynchos"
"3454","Cyornis brunneatus"
"3455","Odontophorus melanonotus"
"3456","Cyornis nicobaricus"
"3457","Odontophorus stellatus"
"3458","Onychoprion lunatus"
"3459","Pareudiastes pacificus"
"3460","Onychoprion aleuticus"
"3461","Oreophasis derbianus"
"3462","Opisthoprora euryptera"
"3463","Oreonympha nobilis"
"3464","Oreopholus ruficollis"
"3465","Oreotrochilus melanogaster"
"3466","Oreopsittacus arfaki"
"3467","Oreotrochilus estella"
"3468","Oreotrochilus leucopleurus"
"3469","Pareudiastes silvestris"
"3470","Oreotrochilus chimborazo"
"3471","Ortalis columbiana"
"3472","Patagioenas albilinea"
"3473","Patagioenas albipennis"
"3474","Oreotrochilus stolzmanni"
"3475","Ortalis canicollis"
"3476","Otus angelinae"
"3477","Ortalis leucogastra"
"3478","Ortalis motmot"
"3479","Pavo cristatus"
"3480","Ortalis poliocephala"
"3481","Ortalis ruficauda"
"3482","Ortalis superciliaris"
"3483","Ortalis garrula"
"3484","Ortalis wagleri"
"3485","Otus collari"
"3486","Ortyxelos meiffrenii"
"3487","Otidiphaps cervicalis"
"3488","Otus enganensis"
"3489","Otus everetti"
"3490","Otus feae"
"3491","Otus fuliginosus"
"3492","Otus gurneyi"
"3493","Otidiphaps nobilis"
"3494","Otis tarda"
"3495","Otus hartlaubi"
"3496","Otus icterorhynchus"
"3497","Pelecanoides magellani"
"3498","Otus bakkamoena"
"3499","Otus balli"
"3500","Otus jolandae"
"3501","Otus lempiji"
"3502","Otus lettia"
"3503","Otus longicornis"
"3504","Otus beccarii"
"3505","Otus brucei"
"3506","Otus capnodes"
"3507","Otus mantananensis"
"3508","Otus mayottensis"
"3509","Otus megalotis"
"3510","Otus mindorensis"
"3511","Otus mendeni"
"3512","Otus mentawi"
"3513","Otus socotranus"
"3514","Otus spilocephalus"
"3515","Otus sulaensis"
"3516","Otus sunia"
"3517","Pelecanoides urinatrix"
"3518","Otus mirus"
"3519","Otus umbra"
"3520","Otus pembaensis"
"3521","Otus rufescens"
"3522","Otus rutilus"
"3523","Otus sagittatus"
"3524","Otus semitorques"
"3525","Otus senegalensis"
"3526","Otus tempestatis"
"3527","Otus thilohoffmanni"
"3528","Pelecanus conspicillatus"
"3529","Pelecanus crispus"
"3530","Pelecanus erythrorhynchos"
"3531","Papasula abbotti"
"3532","Campocolinus albogularis"
"3533","Campocolinus coqui"
"3534","Peliperdix lathami"
"3535","Panterpe insignis"
"3536","Panyptila cayennensis"
"3537","Panyptila sanctihieronymi"
"3538","Oxyura vittata"
"3539","Pachyptila belcheri"
"3540","Pachyptila crassirostris"
"3541","Pachyptila desolata"
"3542","Pachyptila salvini"
"3543","Pagodroma nivea"
"3544","Porphyrio caerulescens"
"3545","Pardirallus nigricans"
"3546","Pardirallus sanguinolentus"
"3547","Porphyrio flavirostris"
"3548","Patagioenas caribaea"
"3549","Patagioenas corensis"
"3550","Patagioenas fasciata"
"3551","Patagioenas flavirostris"
"3552","Petroica pusilla"
"3553","Patagioenas goodsoni"
"3554","Patagioenas inornata"
"3555","Patagioenas leucocephala"
"3556","Patagioenas maculosa"
"3557","Patagioenas nigrirostris"
"3558","Campocolinus schlegelii"
"3559","Patagioenas picazuro"
"3560","Penelopides affinis"
"3561","Penelopides manillae"
"3562","Penelopides mindorensis"
"3563","Urochroa bougueri"
"3564","Patagioenas plumbea"
"3565","Patagioenas speciosa"
"3566","Perdix dauurica"
"3567","Vanellus chilensis"
"3568","Vanellus cinereus"
"3569","Patagioenas squamosa"
"3570","Patagona gigas"
"3571","Vanellus coronatus"
"3572","Penelope albipennis"
"3573","Pauxi pauxi"
"3574","Pezophaps solitaria"
"3575","Vanellus crassirostris"
"3576","Vanellus duvaucelii"
"3577","Pavo muticus"
"3578","Pelagodroma marina"
"3579","Pelargopsis capensis"
"3580","Pelargopsis melanorhyncha"
"3581","Pelecanus occidentalis"
"3582","Pelecanus philippensis"
"3583","Pelecanus rufescens"
"3584","Pelecanus thagus"
"3585","Peltohyas australis"
"3586","Penelope barbata"
"3587","Penelope dabbenei"
"3588","Penelope jacquacu"
"3589","Penelope argyrotis"
"3590","Penelope montagnii"
"3591","Penelope obscura"
"3592","Phaenicophaeus sumatranus"
"3593","Phaenicophaeus tristis"
"3594","Penelope jacucaca"
"3595","Penelope marail"
"3596","Phaenicophaeus viridirostris"
"3597","Vanellus indicus"
"3598","Vanellus vanellus"
"3599","Phaethornis aethopygus"
"3600","Penelopides panini"
"3601","Penelopina nigra"
"3602","Perdicula argoondah"
"3603","Phaethornis eurynome"
"3604","Veniliornis affinis"
"3605","Perdicula erythrorhyncha"
"3606","Perdicula manipurensis"
"3607","Perdix hodgsoniae"
"3608","Pernis apivorus"
"3609","Pernis celebensis"
"3610","Pernis steerei"
"3611","Petrophassa albipennis"
"3612","Phaethornis guy"
"3613","Veniliornis callonotus"
"3614","Veniliornis cassini"
"3615","Veniliornis chocoensis"
"3616","Veniliornis dignus"
"3617","Petrophassa rufipennis"
"3618","Phaenicophaeus curvirostris"
"3619","Phaenicophaeus diardi"
"3620","Phaenicophaeus oeneicaudus"
"3621","Phaenicophaeus pyrrhocephalus"
"3622","Phaethornis atrimentalis"
"3623","Phaethornis griseogularis"
"3624","Phaethornis hispidus"
"3625","Phaethornis striigularis"
"3626","Phaethornis idaliae"
"3627","Phaethornis koepckeae"
"3628","Phaethornis longuemareus"
"3629","Phaethornis malaris"
"3630","Phaethornis mexicanus"
"3631","Phaethornis nattereri"
"3632","Phaethornis stuarti"
"3633","Arremon axillaris"
"3634","Phaethornis philippii"
"3635","Phaethornis porcullae"
"3636","Phaethornis rupurumii"
"3637","Phaethornis pretrei"
"3638","Phaethornis ruber"
"3639","Phaethornis squalidus"
"3640","Phaethornis subochraceus"
"3641","Phaethornis superciliosus"
"3642","Phaetusa simplex"
"3643","Nannopterum auritus"
"3644","Platycercus eximius"
"3645","Platycercus icterotis"
"3646","Platycercus venustus"
"3647","Phaethornis syrmatophorus"
"3648","Leucocarbo bougainvilliorum"
"3649","Nannopterum brasilianus"
"3650","Leucocarbo colensoi"
"3651","Phalacrocorax featherstoni"
"3652","Phalacrocorax fuscescens"
"3653","Leucocarbo campbelli"
"3654","Phasianus colchicus"
"3655","Phasianus versicolor"
"3656","Leucocarbo carunculatus"
"3657","Leucocarbo chalconotus"
"3658","Phalacrocorax neglectus"
"3659","Leucocarbo onslowi"
"3660","Leucocarbo ranfurlyi"
"3661","Phalacrocorax sulcirostris"
"3662","Urile urile"
"3663","Phalacrocorax varius"
"3664","Leucocarbo verrucosus"
"3665","Phalaropus fulicarius"
"3666","Plectropterus gambensis"
"3667","Phalcoboenus albogularis"
"3668","Phalcoboenus australis"
"3669","Phalcoboenus carunculatus"
"3670","Phalcoboenus megalopterus"
"3671","Phapitreron brunneiceps"
"3672","Phapitreron cinereiceps"
"3673","Phapitreron maculipectus"
"3674","Phapitreron nigrorum"
"3675","Phaps chalcoptera"
"3676","Phaps elegans"
"3677","Phaps histrionica"
"3678","Pharomachrus antisianus"
"3679","Petronia petronia"
"3680","Picoides funebris"
"3681","Picoides kizuki"
"3682","Picoides maculatus"
"3683","Pharomachrus mocinno"
"3684","Pharomachrus pavoninus"
"3685","Picoides moluccensis"
"3686","Picoides nanus"
"3687","Phegornis mitchellii"
"3688","Phigys solitarius"
"3689","Phimosus infuscatus"
"3690","Phoeniconaias minor"
"3691","Phacellodomus ferrugineigula"
"3692","Phacellodomus inornatus"
"3693","Phacellodomus rufifrons"
"3694","Phodilus assimilis"
"3695","Phoenicoparrus jamesi"
"3696","Phaeomyias tumbezana"
"3697","Picoides ramsayi"
"3698","Piculus callopterus"
"3699","Piculus flavigula"
"3700","Piculus leucolaemus"
"3701","Piculus litae"
"3702","Piculus simplex"
"3703","Picumnus fuscus"
"3704","Picumnus albosquamatus"
"3705","Picumnus aurifrons"
"3706","Picumnus castelnau"
"3707","Picumnus cinnamomeus"
"3708","Picumnus cirratus"
"3709","Picumnus dorbignyanus"
"3710","Picumnus exilis"
"3711","Picumnus fulvescens"
"3712","Polytelis swainsonii"
"3713","Picumnus granadensis"
"3714","Picumnus nebulosus"
"3715","Picumnus nigropunctatus"
"3716","Picumnus olivaceus"
"3717","Picumnus steindachneri"
"3718","Picumnus subtilis"
"3719","Picumnus temminckii"
"3720","Psilopogon faber"
"3721","Picumnus pumilus"
"3722","Picumnus pygmaeus"
"3723","Picumnus rufiventris"
"3724","Picus canus"
"3725","Picus chlorolophus"
"3726","Picus dedemi"
"3727","Picus erythropygius"
"3728","Picus guerini"
"3729","Picus puniceus"
"3730","Picus rabieri"
"3731","Picus sharpei"
"3732","Psilopogon faiostrictus"
"3733","Picumnus sclateri"
"3734","Picumnus squamulatus"
"3735","Pinguinus impennis"
"3736","Picus squamatus"
"3737","Pionites xanthomerius"
"3738","Picus vaillantii"
"3739","Picus viridanus"
"3740","Picus viridis"
"3741","Picus vittatus"
"3742","Picus xanthopygaeus"
"3743","Pilherodius pileatus"
"3744","Pionus seniloides"
"3745","Pionus sordidus"
"3746","Pionus tumultuosus"
"3747","Pipile cumanensis"
"3748","Pipile grayi"
"3749","Pluvianellus socialis"
"3750","Pluvianus aegyptius"
"3751","Podargus ocellatus"
"3752","Platalea ajaja"
"3753","Podargus papuensis"
"3754","Podargus strigoides"
"3755","Podica senegalensis"
"3756","Podiceps andinus"
"3757","Platalea alba"
"3758","Platalea flavipes"
"3759","Platalea minor"
"3760","Platalea regia"
"3761","Platycercus adscitus"
"3762","Platycercus caledonicus"
"3763","Plegadis chihi"
"3764","Plegadis ridgwayi"
"3765","Pluvialis apricaria"
"3766","Pluvialis dominica"
"3767","Porphyrio paepae"
"3768","Pogoniulus atroflavus"
"3769","Podiceps juninensis"
"3770","Podiceps major"
"3771","Podiceps occipitalis"
"3772","Podiceps taczanowskii"
"3773","Podilymbus gigas"
"3774","Pogonornis rolleti"
"3775","Poicephalus crassus"
"3776","Poicephalus flavifrons"
"3777","Poicephalus meyeri"
"3778","Porzana albicollis"
"3779","Poicephalus rueppellii"
"3780","Poicephalus rufiventris"
"3781","Polyonymus caroli"
"3782","Polyplectron inopinatum"
"3783","Polyplectron germaini"
"3784","Polyplectron schleiermacheri"
"3785","Polysticta stelleri"
"3786","Porzana fasciata"
"3787","Porzana fluminea"
"3788","Porzana porzana"
"3789","Primolius auricollis"
"3790","Porphyrio martinicus"
"3791","Primolius maracana"
"3792","Prioniturus discurus"
"3793","Prioniturus flavicans"
"3794","Prioniturus luconensis"
"3795","Porzana carolina"
"3796","Prioniturus verticalis"
"3797","Prioniturus mada"
"3798","Prioniturus mindorensis"
"3799","Prioniturus montanus"
"3800","Prioniturus platenae"
"3801","Prioniturus platurus"
"3802","Prosobonia ellisi"
"3803","Priotelus temnurus"
"3804","Anous albivittus"
"3805","Arremon perijanus"
"3806","Psilopogon corvinus"
"3807","Prioniturus waterstradti"
"3808","Anous ceruleus"
"3809","Prodotiscus insignis"
"3810","Prodotiscus regulus"
"3811","Prodotiscus zambesiae"
"3812","Prosobonia cancellata"
"3813","Arremon phaeopleurus"
"3814","Prosobonia leucoptera"
"3815","Prosopeia personata"
"3816","Pseudibis davisoni"
"3817","Prosopeia splendens"
"3818","Psephotellus dissimilis"
"3819","Mino dumontii"
"3820","Mino kreffti"
"3821","Psephotellus pulcherrimus"
"3822","Psephotellus varius"
"3823","Psephotus haematonotus"
"3824","Pseudastur albicollis"
"3825","Psilopogon cyanotis"
"3826","Psilopogon duvaucelii"
"3827","Psilopogon eximius"
"3828","Psilopogon lagrandieri"
"3829","Pseudastur occidentalis"
"3830","Pseudobulweria becki"
"3831","Pseudobulweria macgillivrayi"
"3832","Mionectes galbinus"
"3833","Mionectes macconnelli"
"3834","Psilopogon lineatus"
"3835","Psilopogon malabaricus"
"3836","Psilopogon monticola"
"3837","Psilopogon auricularis"
"3838","Pseudobulweria rostrata"
"3839","Pseudibis papillosa"
"3840","Pseudobulweria aterrima"
"3841","Pseudoscops grammicus"
"3842","Psilopogon annamensis"
"3843","Psilopogon armillaris"
"3844","Psilopogon asiaticus"
"3845","Psilopogon incognitus"
"3846","Psilopogon javensis"
"3847","Psilopogon flavifrons"
"3848","Psilopogon franklinii"
"3849","Psilopogon haemacephalus"
"3850","Psilopogon henricii"
"3851","Psilopogon nuchalis"
"3852","Psilopogon oorti"
"3853","Psilopogon pulcherrimus"
"3854","Psilopogon pyrolophus"
"3855","Psilopogon rafflesii"
"3856","Psilopogon rubricapillus"
"3857","Psilopogon virens"
"3858","Psilopsiagon aymara"
"3859","Psilopogon viridis"
"3860","Psilopogon zeylanicus"
"3861","Psilopsiagon aurifrons"
"3862","Psittacara chloropterus"
"3863","Psittacara finschi"
"3864","Pternistis griseostriatus"
"3865","Psittacara labati"
"3866","Psittacara leucophthalmus"
"3867","Streptoprocne phelpsi"
"3868","Psittacara rubritorquis"
"3869","Psittacella picta"
"3870","Psittacula alexandri"
"3871","Psittacella brehmii"
"3872","Psittacella lorentzi"
"3873","Psittacella madaraszi"
"3874","Psittacella modesta"
"3875","Psittacula caniceps"
"3876","Pteroglossus torquatus"
"3877","Psittacula derbiana"
"3878","Grallaria alticola"
"3879","Psittaculirostris cervicalis"
"3880","Psittaculirostris desmarestii"
"3881","Psittaculirostris edwardsii"
"3882","Psittaculirostris godmani"
"3883","Psittinus abbotti"
"3884","Psittinus cyanurus"
"3885","Psittrichas fulgidus"
"3886","Psophia dextralis"
"3887","Pternistis hartlaubi"
"3888","Pteroglossus viridis"
"3889","Pteronetta hartlaubii"
"3890","Psophia leucoptera"
"3891","Psophia obscura"
"3892","Psophia ochroptera"
"3893","Pternistis harwoodi"
"3894","Psophia viridis"
"3895","Pternistis leucoscepus"
"3896","Pternistis natalensis"
"3897","Streptoprocne rutila"
"3898","Pternistis adspersus"
"3899","Pternistis ahantensis"
"3900","Pternistis icterorhynchus"
"3901","Pterodroma externa"
"3902","Pyrrhura rupicola"
"3903","Pternistis nobilis"
"3904","Pternistis ochropectus"
"3905","Pternistis rufopictus"
"3906","Pternistis squamatus"
"3907","Pternistis swainsonii"
"3908","Pterodroma gouldi"
"3909","Pternistis swierstrai"
"3910","Pterocles bicinctus"
"3911","Pterocles burchelli"
"3912","Pterocles coronatus"
"3913","Pterocles decoratus"
"3914","Pterodroma neglecta"
"3915","Pterocles gutturalis"
"3916","Pterocles indicus"
"3917","Pterocles lichtensteinii"
"3918","Pterocles namaqua"
"3919","Pterocles personatus"
"3920","Pterocles quadricinctus"
"3921","Pterocles senegallus"
"3922","Pterodroma caribbaea"
"3923","Pterodroma cervicalis"
"3924","Pterodroma defilippiana"
"3925","Pterodroma hasitata"
"3926","Pterodroma heraldica"
"3927","Pterodroma hypoleuca"
"3928","Steganopus tricolor"
"3929","Pterodroma lessonii"
"3930","Pterodroma longirostris"
"3931","Pterodroma macroptera"
"3932","Pterodroma rupinarum"
"3933","Pteroglossus aracari"
"3934","Pteroglossus azara"
"3935","Mionectes oleagineus"
"3936","Pteroglossus bailloni"
"3937","Pteroglossus beauharnaisii"
"3938","Pteroglossus bitorquatus"
"3939","Pteroglossus castanotis"
"3940","Pteroglossus erythropygius"
