"","Order","FamilyName","ScientificName","RL_Category","Synonyms"
"10650","Passeriformes","Pycnonotidae","Atimastillas flavicollis","LC",NA
"10651","Passeriformes","Pycnonotidae","Atimastillas flavigula","LC",NA
"10652","Passeriformes","Estrildidae","Neochmia phaeton","LC",NA
"10653","Passeriformes","Estrildidae","Neochmia evangelinae","LC",NA
"10654","Passeriformes","Thraupidae","Sporophila bouvreuil","LC",NA
"10655","Passeriformes","Estrildidae","Taeniopygia guttata","LC",NA
"10656","Passeriformes","Estrildidae","Taeniopygia castanotis","LC",NA
"10657","Passeriformes","Thraupidae","Sporophila beltoni","VU",NA
"10658","Passeriformes","Pycnonotidae","Arizelocichla nigriceps","LC",NA
"10659","Passeriformes","Pycnonotidae","Arizelocichla fusciceps","LC",NA
"10660","Passeriformes","Pycnonotidae","Arizelocichla chlorigula","LC",NA
"10661","Passeriformes","Pycnonotidae","Arizelocichla neumanni","LC",NA
"10662","Passeriformes","Viduidae","Vidua interjecta","LC",NA
"10663","Passeriformes","Thraupidae","Sporophila iberaensis","EN","Sporophila digiacomoi"
"10664","Passeriformes","Viduidae","Vidua orientalis","LC",NA
"10665","Passeriformes","Passeridae","Passer domesticus","LC",NA
"10666","Passeriformes","Passeridae","Passer italiae","VU",NA
"10667","Passeriformes","Thraupidae","Cnemoscopus rubrirostris","LC",NA
"10668","Passeriformes","Pycnonotidae","Phyllastrephus debilis","LC",NA
"10669","Passeriformes","Thraupidae","Cnemoscopus chrysogaster","LC",NA
"10670","Passeriformes","Pycnonotidae","Phyllastrephus albigula","NT",NA
"10671","Passeriformes","Pycnonotidae","Phyllastrephus albigularis","LC",NA
"10672","Passeriformes","Passeridae","Montifringilla nivalis","LC",NA
"10673","Passeriformes","Pycnonotidae","Phyllastrephus viridiceps","NT",NA
"10674","Passeriformes","Pycnonotidae","Alophoixus pallidus","LC",NA
"10675","Passeriformes","Pycnonotidae","Alophoixus griseiceps","LC",NA
"10676","Passeriformes","Motacillidae","Anthus lutescens","LC",NA
"10677","Passeriformes","Motacillidae","Anthus peruvianus","LC",NA
"10678","Passeriformes","Pycnonotidae","Alophoixus ochraceus","LC",NA
"10679","Passeriformes","Pycnonotidae","Alophoixus ruficrissus","LC",NA
"10680","Passeriformes","Pycnonotidae","Alophoixus bres","EN",NA
"10681","Passeriformes","Pycnonotidae","Alophoixus tephrogenys","VU",NA
"10682","Passeriformes","Motacillidae","Anthus richardi","LC",NA
"10683","Passeriformes","Motacillidae","Anthus nyassae","LC",NA
"10684","Passeriformes","Pycnonotidae","Alophoixus frater","LC",NA
"10685","Passeriformes","Motacillidae","Anthus similis","LC",NA
"10686","Passeriformes","Motacillidae","Anthus cinnamomeus","LC",NA
"10687","Passeriformes","Motacillidae","Motacilla flava","LC",NA
"10688","Passeriformes","Motacillidae","Motacilla tschutschensis","LC",NA
"10689","Passeriformes","Fringillidae","Fringilla teydea","NT",NA
"10690","Passeriformes","Pycnonotidae","Hemixos flavala","LC",NA
"10691","Passeriformes","Fringillidae","Fringilla polatzeki","EN",NA
"10692","Passeriformes","Pycnonotidae","Hemixos connectens","LC",NA
"10693","Passeriformes","Pycnonotidae","Hemixos cinereus","LC",NA
"10694","Passeriformes","Thraupidae","Kleinothraupis atropileus","LC",NA
"10695","Passeriformes","Thraupidae","Kleinothraupis auricularis","LC",NA
"10696","Passeriformes","Pycnonotidae","Ixos virescens","LC",NA
"10697","Passeriformes","Pycnonotidae","Ixos sumatranus","LC",NA
"10698","Passeriformes","Fringillidae","Akialoa ellisiana","EX","Hemignathus ellisianus"
"10699","Passeriformes","Fringillidae","Akialoa stejnegeri","EX",NA
"10700","Passeriformes","Thraupidae","Sphenopsis melanotis","LC",NA
"10701","Passeriformes","Thraupidae","Sphenopsis ochracea","LC",NA
"10702","Passeriformes","Thraupidae","Sphenopsis piurae","LC",NA
"10703","Passeriformes","Fringillidae","Akialoa lanaiensis","EX",NA
"10704","Passeriformes","Pycnonotidae","Hypsipetes everetti","LC",NA
"10705","Passeriformes","Pycnonotidae","Hypsipetes catarmanensis","NT",NA
"10706","Passeriformes","Fringillidae","Hemignathus lucidus","EX",NA
"10707","Passeriformes","Pycnonotidae","Hypsipetes haynaldi","NT",NA
"10708","Passeriformes","Fringillidae","Hemignathus hanapepe","CR (PE)",NA
"10709","Passeriformes","Fringillidae","Hemignathus affinis","CR (PE)",NA
"10710","Passeriformes","Pycnonotidae","Hypsipetes parvirostris","NT",NA
"10711","Passeriformes","Pycnonotidae","Hypsipetes moheliensis","EN",NA
"10712","Passeriformes","Fringillidae","Loxops coccineus","EN",NA
"10713","Passeriformes","Pycnonotidae","Hypsipetes leucocephalus","LC",NA
"10714","Passeriformes","Pycnonotidae","Hypsipetes ganeesa","LC",NA
"10715","Passeriformes","Fringillidae","Loxops ochraceus","CR (PE)",NA
"10716","Passeriformes","Fringillidae","Loxops wolstenholmei","EX",NA
"10717","Passeriformes","Pycnonotidae","Rubigula melanictera","LC","Pycnonotus melanicterus"
"10718","Passeriformes","Pycnonotidae","Rubigula gularis","LC","Pycnonotus gularis"
"10719","Passeriformes","Pycnonotidae","Rubigula flaviventris","LC","Pycnonotus flaviventris"
"10720","Passeriformes","Pycnonotidae","Rubigula dispar","VU","Pycnonotus dispar"
"10721","Passeriformes","Thraupidae","Microspingus torquatus","LC",NA
"10722","Passeriformes","Thraupidae","Microspingus pectoralis","LC",NA
"10723","Passeriformes","Pycnonotidae","Rubigula montis","LC","Pycnonotus montis"
"10724","Passeriformes","Pycnonotidae","Pycnonotus bimaculatus","NT",NA
"10725","Passeriformes","Fringillidae","Himatione sanguinea","LC",NA
"10726","Passeriformes","Fringillidae","Himatione fraithii","EX",NA
"10727","Passeriformes","Pycnonotidae","Pycnonotus snouckaerti","EN",NA
"10728","Passeriformes","Pycnonotidae","Pycnonotus finlaysoni","LC",NA
"10729","Passeriformes","Pycnonotidae","Pycnonotus davisoni","LC",NA
"10730","Passeriformes","Fringillidae","Carpodacus rodopeplus","LC",NA
"10731","Passeriformes","Pycnonotidae","Pycnonotus flavescens","LC",NA
"10732","Passeriformes","Fringillidae","Carpodacus verreauxii","LC",NA
"10733","Passeriformes","Pycnonotidae","Pycnonotus leucops","LC",NA
"10734","Passeriformes","Pycnonotidae","Pycnonotus plumosus","LC",NA
"10735","Passeriformes","Thraupidae","Conirostrum cinereum","LC",NA
"10736","Passeriformes","Thraupidae","Conirostrum fraseri","LC",NA
"10737","Passeriformes","Pycnonotidae","Pycnonotus cinereifrons","LC",NA
"10738","Passeriformes","Fringillidae","Carpodacus vinaceus","LC",NA
"10739","Passeriformes","Fringillidae","Carpodacus formosanus","LC",NA
"10740","Passeriformes","Fringillidae","Carpodacus synoicus","LC",NA
"10741","Passeriformes","Fringillidae","Carpodacus stoliczkae","LC",NA
"10742","Passeriformes","Pycnonotidae","Brachypodius atriceps","LC",NA
"10743","Passeriformes","Pycnonotidae","Brachypodius fuscoflavescens","LC",NA
"10744","Passeriformes","Fringillidae","Carpodacus thura","LC",NA
"10745","Passeriformes","Fringillidae","Carpodacus dubius","LC",NA
"10746","Passeriformes","Fringillidae","Pyrrhula nipalensis","LC",NA
"10747","Passeriformes","Thraupidae","Sicalis olivascens","LC",NA
"10748","Passeriformes","Fringillidae","Pyrrhula waterstradti","VU",NA
"10749","Passeriformes","Thraupidae","Sicalis mendozae","LC",NA
"10750","Passeriformes","Pycnonotidae","Hypsipetes affinis","LC","Thapsinillas affinis"
"10751","Passeriformes","Thraupidae","Xenodacnis parina","LC",NA
"10752","Passeriformes","Thraupidae","Xenodacnis petersi","LC",NA
"10753","Passeriformes","Pycnonotidae","Hypsipetes mysticalis","LC","Thapsinillas mysticalis"
"10754","Passeriformes","Pycnonotidae","Hypsipetes lucasi","LC","Thapsinillas lucasi"
"10755","Passeriformes","Pycnonotidae","Hypsipetes chloris","LC","Thapsinillas chloris"
"10756","Passeriformes","Thraupidae","Pipraeidea bonariensis","LC",NA
"10757","Passeriformes","Thraupidae","Pipraeidea darwinii","LC",NA
"10758","Passeriformes","Pycnonotidae","Hypsipetes aureus","LC","Thapsinillas aurea"
"10759","Passeriformes","Pycnonotidae","Hypsipetes platenae","CR","Thapsinillas platenae"
"10760","Passeriformes","Pycnonotidae","Hypsipetes longirostris","LC","Thapsinillas longirostris"
"10761","Passeriformes","Pycnonotidae","Hypsipetes harterti","LC","Thapsinillas harterti"
"10762","Passeriformes","Thraupidae","Dubusia taeniata","LC",NA
"10763","Passeriformes","Thraupidae","Dubusia carrikeri","EN",NA
"10764","Passeriformes","Thraupidae","Dubusia stictocephala","LC",NA
"10765","Passeriformes","Phylloscopidae","Phylloscopus collybita","LC",NA
"10766","Passeriformes","Phylloscopidae","Phylloscopus tristis","LC",NA
"10767","Passeriformes","Phylloscopidae","Phylloscopus grammiceps","LC",NA
"10768","Passeriformes","Phylloscopidae","Phylloscopus sumatrensis","LC",NA
"10769","Passeriformes","Phylloscopidae","Phylloscopus trochiloides","LC",NA
"10770","Passeriformes","Thraupidae","Anisognathus somptuosus","LC",NA
"10771","Passeriformes","Thraupidae","Anisognathus flavinucha","LC",NA
"10772","Passeriformes","Phylloscopidae","Phylloscopus plumbeitarsus","LC",NA
"10773","Passeriformes","Thraupidae","Anisognathus igniventris","LC",NA
"10774","Passeriformes","Thraupidae","Anisognathus lunulatus","LC",NA
"10775","Passeriformes","Phylloscopidae","Phylloscopus examinandus","LC",NA
"10776","Passeriformes","Phylloscopidae","Phylloscopus borealis","LC",NA
"10777","Passeriformes","Thraupidae","Chlorochrysa calliparaea","LC",NA
"10778","Passeriformes","Thraupidae","Chlorochrysa fulgentissima","LC",NA
"10779","Passeriformes","Phylloscopidae","Phylloscopus calciatilis","LC",NA
"10780","Passeriformes","Thraupidae","Tangara ruficervix","LC",NA
"10781","Passeriformes","Thraupidae","Tangara fulvicervix","LC",NA
"10782","Passeriformes","Thraupidae","Tangara argentea","LC",NA
"10783","Passeriformes","Thraupidae","Tangara whitelyi","LC",NA
"10784","Passeriformes","Thraupidae","Tangara cayana","LC",NA
"10785","Passeriformes","Thraupidae","Tangara flava","LC",NA
"10786","Passeriformes","Thraupidae","Tangara cucullata","LC",NA
"10787","Passeriformes","Thraupidae","Tangara versicolor","LC",NA
"10788","Passeriformes","Thraupidae","Tangara vassorii","LC",NA
"10789","Passeriformes","Thraupidae","Tangara atrocoerulea","LC",NA
"10790","Passeriformes","Thraupidae","Tangara parzudakii","LC",NA
"10791","Passeriformes","Thraupidae","Tangara lunigera","LC",NA
"10792","Passeriformes","Thraupidae","Tangara arthus","LC",NA
"10793","Passeriformes","Thraupidae","Tangara aurulenta","LC",NA
"10794","Passeriformes","Thraupidae","Tangara mexicana","LC",NA
"10795","Passeriformes","Thraupidae","Tangara brasiliensis","LC",NA
"10796","Passeriformes","Phylloscopidae","Phylloscopus poliocephalus","LC","Phylloscopus makirensis"
"10797","Passeriformes","Phylloscopidae","Phylloscopus misoriensis","NT",NA
"10798","Passeriformes","Phylloscopidae","Phylloscopus maforensis","NT",NA
"10799","Passeriformes","Muscicapidae","Heinrichia calligyna","LC",NA
"10800","Passeriformes","Muscicapidae","Heinrichia simplex","NT",NA
"10801","Passeriformes","Muscicapidae","Brachypteryx montana","LC",NA
"10802","Passeriformes","Muscicapidae","Brachypteryx cruralis","LC",NA
"10803","Passeriformes","Muscicapidae","Brachypteryx sinensis","LC",NA
"10804","Passeriformes","Muscicapidae","Brachypteryx goodfellowi","LC",NA
"10805","Passeriformes","Muscicapidae","Brachypteryx poliogyna","LC",NA
"10806","Passeriformes","Muscicapidae","Brachypteryx erythrogyna","LC",NA
"10807","Passeriformes","Muscicapidae","Brachypteryx saturata","LC",NA
"10808","Passeriformes","Muscicapidae","Brachypteryx floris","LC",NA
"10809","Passeriformes","Hylocitreidae","Hylocitrea bonensis","LC",NA
"10810","Passeriformes","Hylocitreidae","Hylocitrea bonthaina","EN",NA
"10811","Passeriformes","Fringillidae","Euphonia musica","LC",NA
"10812","Passeriformes","Fringillidae","Euphonia sclateri","LC",NA
"10813","Passeriformes","Fringillidae","Euphonia flavifrons","LC",NA
"10814","Passeriformes","Pellorneidae","Illadopsis rufipennis","LC",NA
"10815","Passeriformes","Pellorneidae","Illadopsis distans","LC",NA
"10816","Passeriformes","Pellorneidae","Pellorneum capistratum","LC",NA
"10817","Passeriformes","Pellorneidae","Pellorneum nigrocapitatum","LC",NA
"10818","Passeriformes","Pellorneidae","Gypsophila crispifrons","LC","Turdinus crispifrons; Gypsophila crispifrons"
"10819","Passeriformes","Pellorneidae","Gypsophila calcicola","VU","Turdinus calcicola"
"10820","Passeriformes","Pellorneidae","Napothera danjoui","NT","Rimator danjoui; Jabouilleia danjoui"
"10821","Passeriformes","Pellorneidae","Napothera naungmungensis","NT","Rimator naungmungensis"
"10822","Passeriformes","Sturnidae","Acridotheres burmannicus","LC",NA
"10823","Passeriformes","Pellorneidae","Graminicola bengalensis","NT",NA
"10824","Passeriformes","Pellorneidae","Graminicola striatus","NT",NA
"10825","Passeriformes","Sturnidae","Acridotheres leucocephalus","LC",NA
"10826","Passeriformes","Aegithalidae","Aegithalos concinnus","LC",NA
"10827","Passeriformes","Aegithalidae","Aegithalos annamensis","LC",NA
"10828","Passeriformes","Aegithalidae","Aegithalos iredalei","LC",NA
"10829","Passeriformes","Leiotrichidae","Phyllanthus atripennis","VU",NA
"10830","Passeriformes","Sturnidae","Acridotheres grandis","LC",NA
"10831","Passeriformes","Leiotrichidae","Phyllanthus rubiginosus","NT",NA
"10832","Passeriformes","Sturnidae","Acridotheres javanicus","VU",NA
"10833","Passeriformes","Leiotrichidae","Phyllanthus bohndorffi","LC",NA
"10834","Passeriformes","Sturnidae","Onychognathus morio","LC",NA
"10835","Passeriformes","Leiotrichidae","Argya striata","LC","Turdoides striata"
"10836","Passeriformes","Sturnidae","Onychognathus neumanni","LC",NA
"10837","Passeriformes","Leiotrichidae","Argya somervillei","LC","Turdoides somervillei"
"10838","Passeriformes","Aegithalidae","Aegithalos iouschistos","LC",NA
"10839","Passeriformes","Aegithalidae","Aegithalos caudatus","LC",NA
"10840","Passeriformes","Leiotrichidae","Ianthocincla cineracea","LC","Garrulax cineraceus"
"10841","Passeriformes","Sturnidae","Lamprotornis mevesii","LC",NA
"10842","Passeriformes","Aegithalidae","Aegithalos glaucogularis","LC",NA
"10843","Passeriformes","Leiotrichidae","Ianthocincla cinereiceps","LC","Garrulax cinereiceps"
"10844","Passeriformes","Sturnidae","Lamprotornis benguelensis","LC",NA
"10845","Passeriformes","Leiotrichidae","Pterorhinus chinensis","LC","Garrulax chinensis"
"10846","Passeriformes","Sturnidae","Lamprotornis violacior","LC",NA
"10847","Passeriformes","Leiotrichidae","Pterorhinus monachus","NT","Garrulax monachus"
"10848","Passeriformes","Leiotrichidae","Pterorhinus mitratus","NT","Garrulax mitratus"
"10849","Passeriformes","Leiotrichidae","Pterorhinus treacheri","LC","Garrulax treacheri"
"10850","Passeriformes","Sylviidae","Sylvia abyssinica","LC",NA
"10851","Passeriformes","Sylviidae","Sylvia atriceps","LC",NA
"10852","Passeriformes","Leiotrichidae","Pterorhinus lanceolatus","LC","Garrulax lanceolatus; Babax lanceolatus"
"10853","Passeriformes","Leiotrichidae","Pterorhinus woodi","LC","Garrulax woodi; Babax woodi"
"10854","Passeriformes","Sylviidae","Curruca nana","LC",NA
"10855","Passeriformes","Sylviidae","Curruca cantillans","LC",NA
"10856","Passeriformes","Leiotrichidae","Montecincla cachinnans","EN","Trochalopteron cachinnans, Strophocincla cachinnans"
"10857","Passeriformes","Leiotrichidae","Montecincla jerdoni","EN","Trochalopteron jerdoni"
"10858","Passeriformes","Leiotrichidae","Montecincla fairbanki","NT","Trochalopteron fairbanki, Strophocincla fairbanki"
"10859","Passeriformes","Leiotrichidae","Montecincla meridionalis","VU","Trochalopteron meridionale"
"10860","Passeriformes","Sturnidae","Rhabdornis inornatus","LC",NA
"10861","Passeriformes","Sturnidae","Rhabdornis rabori","LC",NA
"10862","Passeriformes","Sturnidae","Streptocitta albicollis","LC",NA
"10863","Passeriformes","Leiotrichidae","Leiothrix argentauris","LC",NA
"10864","Passeriformes","Sturnidae","Streptocitta torquata","LC",NA
"10865","Passeriformes","Leiotrichidae","Leiothrix laurinae","EN",NA
"10866","Passeriformes","Sturnidae","Mino dumontii","LC",NA
"10867","Passeriformes","Sturnidae","Mino kreffti","LC",NA
"10868","Passeriformes","Leiotrichidae","Liocichla phoenicea","LC",NA
"10869","Passeriformes","Sturnidae","Gracula religiosa","LC",NA
"10870","Passeriformes","Leiotrichidae","Liocichla ripponi","LC",NA
"10871","Passeriformes","Sturnidae","Gracula indica","LC",NA
"10872","Passeriformes","Sturnidae","Gracula venerata","EN",NA
"10873","Passeriformes","Sturnidae","Gracula robusta","CR",NA
"10874","Passeriformes","Turdidae","Stizorhina fraseri","LC",NA
"10875","Passeriformes","Turdidae","Stizorhina finschi","LC",NA
"10876","Passeriformes","Turdidae","Zoothera mollissima","LC",NA
"10877","Passeriformes","Leiotrichidae","Actinodura ramsayi","LC",NA
"10878","Passeriformes","Turdidae","Zoothera griseiceps","LC",NA
"10879","Passeriformes","Leiotrichidae","Actinodura radcliffei","LC",NA
"10880","Passeriformes","Turdidae","Zoothera salimalii","LC",NA
"10881","Passeriformes","Paradoxornithidae","Rhopophilus pekinensis","LC",NA
"10882","Passeriformes","Paradoxornithidae","Rhopophilus albosuperciliaris","LC",NA
"10883","Passeriformes","Turdidae","Zoothera talaseae","LC",NA
"10884","Passeriformes","Sittidae","Sitta europaea","LC",NA
"10885","Passeriformes","Turdidae","Zoothera atrigena","NT",NA
"10886","Passeriformes","Sittidae","Sitta castanea","LC",NA
"10887","Passeriformes","Sittidae","Sitta cinnamoventris","LC",NA
"10888","Passeriformes","Sittidae","Sitta neglecta","LC",NA
"10889","Passeriformes","Turdidae","Cichlopsis leucogenys","EN",NA
"10890","Passeriformes","Paradoxornithidae","Paradoxornis ruficeps","LC","Psittiparus ruficeps"
"10891","Passeriformes","Turdidae","Cichlopsis peruviana","NT",NA
"10892","Passeriformes","Turdidae","Cichlopsis gularis","NT",NA
"10893","Passeriformes","Turdidae","Cichlopsis chubbi","NT",NA
"10894","Passeriformes","Sittidae","Sitta pusilla","LC",NA
"10895","Passeriformes","Turdidae","Catharus ustulatus","LC",NA
"10896","Passeriformes","Sittidae","Sitta insularis","CR",NA
