"","verbatim_name","global_moran","p_value","tp","dataset","neighbor_method","mean_area","mean_area_cropped"
"1888","Mareca strepera",0.396814564488793,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1889","Anas acuta",0.53674756586411,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1890","Podiceps auritus",0.63215338023086,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1891","Limosa limosa",0.553412444363457,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1892","Phalaropus fulicarius",0.323501772119591,4.98297135136614e-295,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1893","Larus canus",0.701142966962925,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1894","Asio flammeus",0.556040833347609,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1895","Delichon urbicum",0.803346036895768,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1896","Acanthis flammea",0.805670535053077,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1897","Anser brachyrhynchus",0.687131594290554,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1898","Loxia curvirostra",0.610272269257238,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1899","Spinus spinus",0.68838792457474,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1900","Hydrobates pelagicus",0.373981429077166,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1901","Hydrobates leucorhous",0.132317616339248,1.39441132022179e-53,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1902","Vanellus vanellus",0.752225087420274,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1903","Corvus monedula",0.737152320090347,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1904","Anthus petrosus",0.601312611710472,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1905","Troglodytes troglodytes",0.776647385500283,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1906","Hirundo rustica",0.791059801495841,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1907","Fringilla montifringilla",0.785308971127638,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1908","Haliaeetus albicilla",0.407697826498298,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1909","Spatula clypeata",0.501177086145039,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1910","Phalacrocorax carbo",0.332684211804779,1.22879367220861e-299,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1911","Tadorna tadorna",0.591570802284767,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1912","Turdus pilaris",0.818000423634897,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1913","Melanitta nigra",0.730097782112739,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1914","Alle alle",0.708100503504037,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1915","Oxyura jamaicensis",0.541319937586137,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1916","Bucephala islandica",0.191718396001537,7.11975846923848e-151,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1917","Aythya ferina",0.576691814757852,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1918","Turdus viscivorus",0.736474496162655,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1919","Branta leucopsis",0.400637327122502,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1920","Numenius arquata",0.669260471713309,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1921","Alectoris rufa",0.874704672560167,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1922","Tachybaptus ruficollis",0.679393900789307,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1923","Streptopelia turtur",0.802646460476199,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1924","Streptopelia decaocto",0.765130067491101,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1925","Caprimulgus ruficollis",0.676331645364145,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1926","Tachymarptis melba",0.634005182657901,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1927","Apus pallidus",0.47577053764441,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1928","Apus apus",0.738380178798771,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1929","Cuculus canorus",0.777316541650393,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1930","Rallus aquaticus",0.642311201311151,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1931","Zapornia pusilla",0.204980605196852,4.33785924197943e-116,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1932","Fulica atra",0.676086835023911,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1933","Ciconia ciconia",0.781356917752143,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1934","Ixobrychus minutus",0.518393116917764,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1935","Ardea purpurea",0.46728792619718,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1936","Burhinus oedicnemus",0.569557793976116,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1937","Himantopus himantopus",0.405393542164506,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1938","Charadrius dubius",0.635294085343128,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1939","Actitis hypoleucos",0.633432352062076,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1940","Sternula albifrons",0.373995625450611,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1941","Tyto alba",0.780345577870669,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1942","Athene noctua",0.78899057151281,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1943","Otus scops",0.689151009299575,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1944","Strix aluco",0.770128254951546,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1945","Bubo bubo",0.591028354608494,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1946","Elanus caeruleus",0.655015697475342,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1947","Aquila fasciata",0.637238201978708,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1948","Circus pygargus",0.590410055211353,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1949","Accipiter nisus",0.71656949597197,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1950","Milvus migrans",0.656390326687981,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1951","Upupa epops",0.796519436621079,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1952","Merops apiaster",0.663088674367725,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1953","Alcedo atthis",0.739711607280188,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1954","Picus sharpei",0.880057723589679,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1955","Dendrocopos major",0.78185127749289,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1956","Falco naumanni",0.572858484580299,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1957","Falco tinnunculus",0.781265989095246,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1958","Falco subbuteo",0.677928159825828,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1959","Psittacula krameri",0.242970365345159,1.30817285391762e-164,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1960","Oriolus oriolus",0.789277302385403,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1961","Lanius meridionalis",0.862074126911077,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1962","Lanius senator",0.756981099233152,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1963","Cyanopica cooki",0.784186315923064,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1964","Garrulus glandarius",0.763943858959581,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1965","Corvus corone",0.812608004130169,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1966","Periparus ater",0.726315798031718,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1967","Lophophanes cristatus",0.804700947866098,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1968","Cyanistes caeruleus",0.811728007066318,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1969","Parus major",0.795096797894874,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1970","Melanocorypha calandra",0.704763798603436,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1971","Calandrella brachydactyla",0.638338337535398,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1972","Lullula arborea",0.687951020515228,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1973","Alauda arvensis",0.780212839174184,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1974","Galerida cristata",0.743049188228077,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1975","Cisticola juncidis",0.746962244432301,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1976","Hippolais polyglotta",0.912596022278524,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1977","Acrocephalus scirpaceus",0.677208245968158,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1978","Acrocephalus arundinaceus",0.642995984115796,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1979","Cecropis daurica",0.702895907055827,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1980","Phylloscopus ibericus",0.783308667144537,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1981","Phylloscopus collybita",0.75603405450286,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1982","Cettia cetti",0.830309295643222,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1983","Aegithalos caudatus",0.763782368153788,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1984","Sylvia hortensis",0.699818959502764,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1985","Sylvia melanocephala",0.876738492742924,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1986","Sylvia conspicillata",0.671068151655153,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1987","Sylvia undata",0.817700826505192,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1988","Certhia brachydactyla",0.856192247307124,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1989","Sitta europaea",0.790853253978486,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1990","Sturnus unicolor",0.904884326256571,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1991","Muscicapa striata",0.737828415006322,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1992","Luscinia megarhynchos",0.854476044395584,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1993","Phoenicurus ochruros",0.774787310091295,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1994","Monticola solitarius",0.735905042010874,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1995","Saxicola torquatus",0.734751105611715,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1996","Oenanthe hispanica",0.781064575984379,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1997","Regulus ignicapilla",0.750471323257135,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1998","Estrilda astrild",0.66263530383799,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1999","Passer montanus",0.753942176908669,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2000","Petronia petronia",0.743622792251209,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2001","Motacilla flava",0.680851736752229,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2002","Coccothraustes coccothraustes",0.717274526977722,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2003","Linaria cannabina",0.797742666001301,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2004","Serinus serinus",0.85459613059812,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2005","Emberiza calandra",0.7653244176389,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2006","Emberiza cia",0.681414979089642,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2007","Emberiza cirlus",0.836821209589407,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2008","Columba trocaz",-0.00051393092548414,NA,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2009","Apus unicolor",0.749739727639216,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2010","Pterodroma madeira",-0.00051393092548414,NA,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2011","Regulus madeirensis",-0.00051393092548414,NA,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2012","Passer hispaniolensis",0.738566232969127,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2013","Anthus berthelotii",0.750247434512889,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2014","Caprimulgus europaeus",0.617549976603536,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2015","Clamator glandarius",0.661344229786257,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2016","Circaetus gallicus",0.60655300882351,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2017","Circus aeruginosus",0.62471495368868,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2018","Accipiter gentilis",0.703483878184184,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2019","Pyrrhocorax pyrrhocorax",0.628540056210452,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2020","Pica pica",0.819724895692679,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2021","Locustella luscinioides",0.54469454182461,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2022","Riparia riparia",0.643132199694259,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2023","Anthus campestris",0.602741570533444,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2024","Emberiza schoeniclus",0.746996076581053,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2025","Tetrax tetrax",0.575164392016455,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2026","Glareola pratincola",0.356082155177601,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2027","Pernis apivorus",0.696729121082626,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2028","Milvus milvus",0.677818155259311,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2029","Coracias garrulus",0.596032134630866,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2030","Dryobates minor",0.715292669523649,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2031","Phylloscopus bonelli",0.814615255320202,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2032","Oenanthe leucura",0.746103705733566,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2033","Bubulcus ibis",0.389336548043096,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2034","Egretta garzetta",0.39935626204159,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2035","Galerida theklae",0.762547737966392,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2036","Podiceps cristatus",0.650973105034415,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2037","Porphyrio porphyrio",0.267358915230436,8.89263485433574e-199,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2038","Nycticorax nycticorax",0.384450706983554,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2039","Circus cyaneus",0.63042065014158,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2040","Jynx torquilla",0.741877236916851,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2041","Sylvia cantillans",0.824281341287826,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2042","Aquila chrysaetos",0.604064728888208,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2043","Hieraaetus pennatus",0.566855305421662,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2044","Alaudala rufescens",0.387826226280347,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2045","Ptyonoprogne rupestris",0.700657446932924,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2046","Sylvia communis",0.776385959850259,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2047","Pterocles orientalis",0.665319421041059,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"2048","Pterocles alchata",0.560243248554928,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
